Ancestors,Class
['Building'],"('Ratchet (Device)', 'Billiard table')"
['Building'],"('Ratchet (Device)', 'Snowplow')"
['Building'],"('Ratchet (Device)', 'Missile')"
['Building'],"('Ratchet (Device)', 'Mobile phone')"
['Building'],"('Ratchet (Device)', 'Personal flotation device')"
['Building'],"('Ratchet (Device)', 'Musical keyboard')"
['Building'],"('Ratchet (Device)', 'Scoreboard')"
['Building'],"('Ratchet (Device)', 'Nail (Construction)')"
['Building'],"('Ratchet (Device)', 'Oboe')"
['Building'],"('Ratchet (Device)', 'Piano')"
['Building'],"('Ratchet (Device)', 'Rifle')"
['Building'],"('Ratchet (Device)', 'Skateboard')"
['Building'],"('Ratchet (Device)', 'Saxophone')"
['Building'],"('Ratchet (Device)', 'Shotgun')"
['Building'],"('Ratchet (Device)', 'Snowboard')"
['Building'],"('Ratchet (Device)', 'Sword')"
['Building'],"('Ratchet (Device)', 'Ski')"
['Building'],"('Ratchet (Device)', 'Tripod')"
['Building'],"('Ratchet (Device)', 'Stethoscope')"
['Building'],"('Ratchet (Device)', 'Training bench')"
['Building'],"('Ratchet (Device)', 'Trombone')"
['Building'],"('Ratchet (Device)', 'Torch')"
['Building'],"('Ratchet (Device)', 'Trumpet')"
['Building'],"('Ratchet (Device)', 'Bowling equipment')"
['Building'],"('Ratchet (Device)', 'Violin')"
['Building'],"('Ratchet (Device)', 'Axe')"
['Building'],"('Ratchet (Device)', 'Horizontal bar')"
['Building'],"('Ratchet (Device)', 'Bomb')"
['Building'],"('Ratchet (Device)', 'Parachute')"
['Building'],"('Ratchet (Device)', 'Chisel')"
['Building'],"('Ratchet (Device)', 'Camera')"
['Building'],"('Ratchet (Device)', 'Racket')"
['Building'],"('Ratchet (Device)', 'Chime')"
['Building'],"('Ratchet (Device)', 'Handgun')"
['Building'],"('Ratchet (Device)', 'Grinder')"
['Building'],"('Ratchet (Device)', 'Corded phone')"
['Building'],"('Ratchet (Device)', 'Ruler')"
['Building'],"('Ratchet (Device)', 'Band-aid')"
['Building'],"('Ratchet (Device)', 'Flute')"
['Building'],"('Ratchet (Device)', 'Balance beam')"
['Building'],"('Ratchet (Device)', 'Binoculars')"
['Building'],"('Ratchet (Device)', 'Accordion')"
['Building'],"('Ratchet (Device)', 'Maracas')"
['Building'],"('Ratchet (Device)', 'Helmet')"
"['Sports equipment', 'Building']","('Cricket ball', 'Football')"
"['Sports equipment', 'Building']","('Cricket ball', 'Volleyball (Ball)')"
"['Sports equipment', 'Building']","('Cricket ball', 'Table tennis racket')"
"['Sports equipment', 'Building']","('Cricket ball', 'Tennis ball')"
"['Sports equipment', 'Building']","('Cricket ball', 'Tennis racket')"
"['Sports equipment', 'Building']","('Cricket ball', 'Rugby ball')"
['Food'],"('Winter melon', 'Apple')"
['Food'],"('Winter melon', 'Cucumber')"
['Food'],"('Winter melon', 'Radish')"
['Food'],"('Winter melon', 'Hot dog')"
['Food'],"('Winter melon', 'Pretzel')"
['Food'],"('Winter melon', 'Bagel')"
['Food'],"('Winter melon', 'Popcorn')"
['Food'],"('Winter melon', 'Cheese')"
['Food'],"('Winter melon', 'Muffin')"
['Food'],"('Winter melon', 'Cookie')"
['Food'],"('Winter melon', 'French fries')"
['Food'],"('Winter melon', 'Grape')"
['Food'],"('Winter melon', 'Common fig')"
['Food'],"('Winter melon', 'Artichoke')"
['Food'],"('Winter melon', 'Milk')"
['Food'],"('Winter melon', 'Potato')"
['Food'],"('Winter melon', 'Pear')"
['Food'],"('Winter melon', 'Submarine sandwich')"
['Food'],"('Winter melon', 'Strawberry')"
['Food'],"('Winter melon', 'Tomato')"
['Food'],"('Winter melon', 'Bread')"
['Food'],"('Winter melon', 'Lemon')"
['Food'],"('Winter melon', 'Banana')"
['Food'],"('Winter melon', 'Hamburger')"
['Food'],"('Winter melon', 'Garden Asparagus')"
['Food'],"('Winter melon', 'Ice cream')"
['Food'],"('Winter melon', 'Orange')"
['Food'],"('Winter melon', 'Peach')"
['Food'],"('Winter melon', 'Squash (Plant)')"
['Food'],"('Winter melon', 'Shellfish')"
['Food'],"('Winter melon', 'Cabbage')"
['Food'],"('Winter melon', 'Carrot')"
['Food'],"('Winter melon', 'Mango')"
['Food'],"('Winter melon', 'Pineapple')"
['Food'],"('Winter melon', 'Cake')"
['Food'],"('Winter melon', 'Candy')"
['Food'],"('Winter melon', 'Salad')"
['Food'],"('Winter melon', 'Broccoli')"
['Food'],"('Winter melon', 'Pastry')"
['Food'],"('Winter melon', 'Grapefruit')"
['Food'],"('Winter melon', 'Bell pepper')"
['Food'],"('Winter melon', 'Pomegranate')"
['Food'],"('Winter melon', 'Watermelon')"
['Food'],"('Winter melon', 'Cantaloupe')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Can opener')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Cutting board')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Whisk')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Drinking straw')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Knife')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Bottle')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Bottle opener')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Measuring cup')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Jug')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Pizza cutter')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Spoon')"
"['Kitchenware', 'Tool', 'Building']","('Spatula', 'Fork')"
['Clothing'],"('Hat', 'Glove')"
['Clothing'],"('Hat', 'Belt')"
['Clothing'],"('Hat', 'Sunglasses')"
['Clothing'],"('Hat', 'Backpack')"
['Clothing'],"('Hat', 'Boot')"
['Clothing'],"('Hat', 'Miniskirt')"
['Clothing'],"('Hat', 'Tiara')"
['Clothing'],"('Hat', 'Necklace')"
['Clothing'],"('Hat', 'Sock')"
['Clothing'],"('Hat', 'Earrings')"
['Clothing'],"('Hat', 'Tie')"
['Clothing'],"('Hat', 'Suitcase')"
['Clothing'],"('Hat', 'Scarf')"
['Clothing'],"('Hat', 'Goggles')"
['Clothing'],"('Hat', 'Sandal')"
['Clothing'],"('Hat', 'Briefcase')"
['Clothing'],"('Hat', 'High heels')"
['Clothing'],"('Hat', 'Handbag')"
['Clothing'],"('Hat', 'Jeans')"
['Clothing'],"('Hat', 'Watch')"
['Clothing'],"('Hat', 'Umbrella')"
['Clothing'],"('Hat', 'Glasses')"
['Clothing'],"('Hat', 'Crown')"
"['Clothing', 'Fashion accessory']","('Fedora', 'Cowboy hat')"
"['Clothing', 'Fashion accessory']","('Fedora', 'Sombrero')"
"['Clothing', 'Fashion accessory']","('Fedora', 'Sun hat')"
['Building'],"('Dagger', 'Container')"
['Building'],"('Dagger', 'Ladder')"
['Building'],"('Dagger', 'Toothbrush')"
['Building'],"('Dagger', 'Syringe')"
['Building'],"('Dagger', 'Organ (Musical Instrument)')"
['Building'],"('Dagger', 'Paddle')"
['Building'],"('Dagger', 'Banjo')"
['Building'],"('Dagger', 'Ball')"
['Building'],"('Dagger', 'Surfboard')"
['Building'],"('Dagger', 'Screwdriver')"
['Building'],"('Dagger', 'Drill (Tool)')"
['Building'],"('Dagger', 'Bow and arrow')"
['Building'],"('Dagger', 'Chainsaw')"
['Building'],"('Dagger', 'Wrench')"
['Building'],"('Dagger', 'Flashlight')"
['Building'],"('Dagger', 'Scissors')"
['Building'],"('Dagger', 'Cello')"
['Building'],"('Dagger', 'Cannon')"
['Building'],"('Dagger', 'Hiking equipment')"
['Building'],"('Dagger', 'Drum')"
['Building'],"('Dagger', 'Ratchet (Device)')"
['Building'],"('Dagger', 'Stretcher')"
['Building'],"('Dagger', 'Flying disc')"
['Building'],"('Dagger', 'Treadmill')"
['Building'],"('Dagger', 'French horn')"
['Building'],"('Dagger', 'Guitar')"
['Building'],"('Dagger', 'Baseball bat')"
['Building'],"('Dagger', 'Kitchen utensil')"
['Building'],"('Dagger', 'Stationary bicycle')"
['Building'],"('Dagger', 'Hammer')"
['Building'],"('Dagger', 'Harp')"
['Building'],"('Dagger', 'Harpsichord')"
['Building'],"('Dagger', 'Harmonica')"
['Building'],"('Dagger', 'Scale')"
['Building'],"('Dagger', 'Indoor rower')"
['Building'],"('Dagger', 'Punching bag')"
['Building'],"('Dagger', 'Golf ball')"
['Building'],"('Dagger', 'Dumbbell')"
['Building'],"('Dagger', 'Billiard table')"
['Building'],"('Dagger', 'Snowplow')"
['Building'],"('Dagger', 'Missile')"
['Building'],"('Dagger', 'Mobile phone')"
['Building'],"('Dagger', 'Personal flotation device')"
['Building'],"('Dagger', 'Musical keyboard')"
['Building'],"('Dagger', 'Scoreboard')"
['Building'],"('Dagger', 'Nail (Construction)')"
['Building'],"('Dagger', 'Oboe')"
['Building'],"('Dagger', 'Piano')"
['Building'],"('Dagger', 'Rifle')"
['Building'],"('Dagger', 'Skateboard')"
['Building'],"('Dagger', 'Saxophone')"
['Building'],"('Dagger', 'Shotgun')"
['Building'],"('Dagger', 'Snowboard')"
['Building'],"('Dagger', 'Sword')"
['Building'],"('Dagger', 'Ski')"
['Building'],"('Dagger', 'Tripod')"
['Building'],"('Dagger', 'Stethoscope')"
['Building'],"('Dagger', 'Training bench')"
['Building'],"('Dagger', 'Trombone')"
['Building'],"('Dagger', 'Torch')"
['Building'],"('Dagger', 'Trumpet')"
['Building'],"('Dagger', 'Bowling equipment')"
['Building'],"('Dagger', 'Violin')"
['Building'],"('Dagger', 'Axe')"
['Building'],"('Dagger', 'Horizontal bar')"
['Building'],"('Dagger', 'Bomb')"
['Building'],"('Dagger', 'Parachute')"
['Building'],"('Dagger', 'Chisel')"
['Building'],"('Dagger', 'Camera')"
['Building'],"('Dagger', 'Racket')"
['Building'],"('Dagger', 'Chime')"
['Building'],"('Dagger', 'Handgun')"
['Building'],"('Dagger', 'Grinder')"
['Building'],"('Dagger', 'Corded phone')"
['Building'],"('Dagger', 'Ruler')"
['Building'],"('Dagger', 'Band-aid')"
['Building'],"('Dagger', 'Flute')"
['Building'],"('Dagger', 'Balance beam')"
['Building'],"('Dagger', 'Binoculars')"
['Building'],"('Dagger', 'Accordion')"
['Building'],"('Dagger', 'Maracas')"
['Building'],"('Dagger', 'Helmet')"
['Clothing'],"('Scarf', 'Glove')"
['Clothing'],"('Scarf', 'Belt')"
['Clothing'],"('Scarf', 'Sunglasses')"
['Clothing'],"('Scarf', 'Backpack')"
['Clothing'],"('Scarf', 'Boot')"
['Clothing'],"('Scarf', 'Miniskirt')"
['Clothing'],"('Scarf', 'Tiara')"
['Clothing'],"('Scarf', 'Necklace')"
['Clothing'],"('Scarf', 'Sock')"
['Clothing'],"('Scarf', 'Earrings')"
['Clothing'],"('Scarf', 'Tie')"
['Clothing'],"('Scarf', 'Suitcase')"
['Clothing'],"('Scarf', 'Hat')"
['Clothing'],"('Scarf', 'Goggles')"
['Clothing'],"('Scarf', 'Sandal')"
['Clothing'],"('Scarf', 'Briefcase')"
['Clothing'],"('Scarf', 'High heels')"
['Clothing'],"('Scarf', 'Handbag')"
['Clothing'],"('Scarf', 'Jeans')"
['Clothing'],"('Scarf', 'Watch')"
['Clothing'],"('Scarf', 'Umbrella')"
['Clothing'],"('Scarf', 'Glasses')"
['Clothing'],"('Scarf', 'Crown')"
"['Mammal', 'Animal']","('Dolphin', 'Bear')"
"['Mammal', 'Animal']","('Dolphin', 'Cat')"
"['Mammal', 'Animal']","('Dolphin', 'Harbor seal')"
"['Mammal', 'Animal']","('Dolphin', 'Fox')"
"['Mammal', 'Animal']","('Dolphin', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Dolphin', 'Lynx')"
"['Mammal', 'Animal']","('Dolphin', 'Red panda')"
"['Mammal', 'Animal']","('Dolphin', 'Tiger')"
"['Mammal', 'Animal']","('Dolphin', 'Whale')"
"['Mammal', 'Animal']","('Dolphin', 'Lion')"
"['Mammal', 'Animal']","('Dolphin', 'Dog')"
"['Mammal', 'Animal']","('Dolphin', 'Leopard')"
"['Mammal', 'Animal']","('Dolphin', 'Cheetah')"
"['Mammal', 'Animal']","('Dolphin', 'Otter')"
"['Mammal', 'Animal']","('Dolphin', 'Raccoon')"
"['Mammal', 'Animal']","('Dolphin', 'Sea lion')"
"['Clothing', 'Fashion accessory']","('Sombrero', 'Cowboy hat')"
"['Clothing', 'Fashion accessory']","('Sombrero', 'Fedora')"
"['Clothing', 'Fashion accessory']","('Sombrero', 'Sun hat')"
"['Tool', 'Building']","('Tin can', 'Barrel')"
"['Tool', 'Building']","('Tin can', 'Picnic basket')"
"['Tool', 'Building']","('Tin can', 'Waste container')"
"['Tool', 'Building']","('Tin can', 'Beaker')"
"['Tool', 'Building']","('Tin can', 'Flowerpot')"
['Kitchenware'],"('Mug', 'Teapot')"
['Kitchenware'],"('Mug', 'Oven')"
['Kitchenware'],"('Mug', 'Coffee cup')"
['Kitchenware'],"('Mug', 'Blender')"
['Kitchenware'],"('Mug', 'Slow cooker')"
['Kitchenware'],"('Mug', 'Salt and pepper shakers')"
['Kitchenware'],"('Mug', 'Mixing bowl')"
['Kitchenware'],"('Mug', 'Saucer')"
['Kitchenware'],"('Mug', 'Food processor')"
['Kitchenware'],"('Mug', 'Refrigerator')"
['Kitchenware'],"('Mug', 'Cocktail shaker')"
['Kitchenware'],"('Mug', 'Bowl')"
['Kitchenware'],"('Mug', 'Waffle iron')"
['Kitchenware'],"('Mug', 'Plate')"
['Kitchenware'],"('Mug', 'Pitcher (Container)')"
['Kitchenware'],"('Mug', 'Kitchen knife')"
['Kitchenware'],"('Mug', 'Mixer')"
['Kitchenware'],"('Mug', 'Coffeemaker')"
['Kitchenware'],"('Mug', 'Platter')"
['Kitchenware'],"('Mug', 'Wine glass')"
['Kitchenware'],"('Mug', 'Microwave oven')"
['Kitchenware'],"('Mug', 'Serving tray')"
['Kitchenware'],"('Mug', 'Cake stand')"
['Kitchenware'],"('Mug', 'Pressure cooker')"
['Kitchenware'],"('Mug', 'Dishwasher')"
"['Mammal', 'Animal']","('Harbor seal', 'Bear')"
"['Mammal', 'Animal']","('Harbor seal', 'Cat')"
"['Mammal', 'Animal']","('Harbor seal', 'Dolphin')"
"['Mammal', 'Animal']","('Harbor seal', 'Fox')"
"['Mammal', 'Animal']","('Harbor seal', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Harbor seal', 'Lynx')"
"['Mammal', 'Animal']","('Harbor seal', 'Red panda')"
"['Mammal', 'Animal']","('Harbor seal', 'Tiger')"
"['Mammal', 'Animal']","('Harbor seal', 'Whale')"
"['Mammal', 'Animal']","('Harbor seal', 'Lion')"
"['Mammal', 'Animal']","('Harbor seal', 'Dog')"
"['Mammal', 'Animal']","('Harbor seal', 'Leopard')"
"['Mammal', 'Animal']","('Harbor seal', 'Cheetah')"
"['Mammal', 'Animal']","('Harbor seal', 'Otter')"
"['Mammal', 'Animal']","('Harbor seal', 'Raccoon')"
"['Mammal', 'Animal']","('Harbor seal', 'Sea lion')"
['Building'],"('Stretcher', 'Container')"
['Building'],"('Stretcher', 'Ladder')"
['Building'],"('Stretcher', 'Toothbrush')"
['Building'],"('Stretcher', 'Syringe')"
['Building'],"('Stretcher', 'Organ (Musical Instrument)')"
['Building'],"('Stretcher', 'Paddle')"
['Building'],"('Stretcher', 'Banjo')"
['Building'],"('Stretcher', 'Ball')"
['Building'],"('Stretcher', 'Surfboard')"
['Building'],"('Stretcher', 'Screwdriver')"
['Building'],"('Stretcher', 'Drill (Tool)')"
['Building'],"('Stretcher', 'Bow and arrow')"
['Building'],"('Stretcher', 'Chainsaw')"
['Building'],"('Stretcher', 'Wrench')"
['Building'],"('Stretcher', 'Flashlight')"
['Building'],"('Stretcher', 'Scissors')"
['Building'],"('Stretcher', 'Cello')"
['Building'],"('Stretcher', 'Cannon')"
['Building'],"('Stretcher', 'Hiking equipment')"
['Building'],"('Stretcher', 'Drum')"
['Building'],"('Stretcher', 'Ratchet (Device)')"
['Building'],"('Stretcher', 'Dagger')"
['Building'],"('Stretcher', 'Flying disc')"
['Building'],"('Stretcher', 'Treadmill')"
['Building'],"('Stretcher', 'French horn')"
['Building'],"('Stretcher', 'Guitar')"
['Building'],"('Stretcher', 'Baseball bat')"
['Building'],"('Stretcher', 'Kitchen utensil')"
['Building'],"('Stretcher', 'Stationary bicycle')"
['Building'],"('Stretcher', 'Hammer')"
['Building'],"('Stretcher', 'Harp')"
['Building'],"('Stretcher', 'Harpsichord')"
['Building'],"('Stretcher', 'Harmonica')"
['Building'],"('Stretcher', 'Scale')"
['Building'],"('Stretcher', 'Indoor rower')"
['Building'],"('Stretcher', 'Punching bag')"
['Building'],"('Stretcher', 'Golf ball')"
['Building'],"('Stretcher', 'Dumbbell')"
['Building'],"('Stretcher', 'Billiard table')"
['Building'],"('Stretcher', 'Snowplow')"
['Building'],"('Stretcher', 'Missile')"
['Building'],"('Stretcher', 'Mobile phone')"
['Building'],"('Stretcher', 'Personal flotation device')"
['Building'],"('Stretcher', 'Musical keyboard')"
['Building'],"('Stretcher', 'Scoreboard')"
['Building'],"('Stretcher', 'Nail (Construction)')"
['Building'],"('Stretcher', 'Oboe')"
['Building'],"('Stretcher', 'Piano')"
['Building'],"('Stretcher', 'Rifle')"
['Building'],"('Stretcher', 'Skateboard')"
['Building'],"('Stretcher', 'Saxophone')"
['Building'],"('Stretcher', 'Shotgun')"
['Building'],"('Stretcher', 'Snowboard')"
['Building'],"('Stretcher', 'Sword')"
['Building'],"('Stretcher', 'Ski')"
['Building'],"('Stretcher', 'Tripod')"
['Building'],"('Stretcher', 'Stethoscope')"
['Building'],"('Stretcher', 'Training bench')"
['Building'],"('Stretcher', 'Trombone')"
['Building'],"('Stretcher', 'Torch')"
['Building'],"('Stretcher', 'Trumpet')"
['Building'],"('Stretcher', 'Bowling equipment')"
['Building'],"('Stretcher', 'Violin')"
['Building'],"('Stretcher', 'Axe')"
['Building'],"('Stretcher', 'Horizontal bar')"
['Building'],"('Stretcher', 'Bomb')"
['Building'],"('Stretcher', 'Parachute')"
['Building'],"('Stretcher', 'Chisel')"
['Building'],"('Stretcher', 'Camera')"
['Building'],"('Stretcher', 'Racket')"
['Building'],"('Stretcher', 'Chime')"
['Building'],"('Stretcher', 'Handgun')"
['Building'],"('Stretcher', 'Grinder')"
['Building'],"('Stretcher', 'Corded phone')"
['Building'],"('Stretcher', 'Ruler')"
['Building'],"('Stretcher', 'Band-aid')"
['Building'],"('Stretcher', 'Flute')"
['Building'],"('Stretcher', 'Balance beam')"
['Building'],"('Stretcher', 'Binoculars')"
['Building'],"('Stretcher', 'Accordion')"
['Building'],"('Stretcher', 'Maracas')"
['Building'],"('Stretcher', 'Helmet')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Spatula')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Cutting board')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Whisk')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Drinking straw')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Knife')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Bottle')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Bottle opener')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Measuring cup')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Jug')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Pizza cutter')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Spoon')"
"['Kitchenware', 'Tool', 'Building']","('Can opener', 'Fork')"
['Clothing'],"('Goggles', 'Glove')"
['Clothing'],"('Goggles', 'Belt')"
['Clothing'],"('Goggles', 'Sunglasses')"
['Clothing'],"('Goggles', 'Backpack')"
['Clothing'],"('Goggles', 'Boot')"
['Clothing'],"('Goggles', 'Miniskirt')"
['Clothing'],"('Goggles', 'Tiara')"
['Clothing'],"('Goggles', 'Necklace')"
['Clothing'],"('Goggles', 'Sock')"
['Clothing'],"('Goggles', 'Earrings')"
['Clothing'],"('Goggles', 'Tie')"
['Clothing'],"('Goggles', 'Suitcase')"
['Clothing'],"('Goggles', 'Hat')"
['Clothing'],"('Goggles', 'Scarf')"
['Clothing'],"('Goggles', 'Sandal')"
['Clothing'],"('Goggles', 'Briefcase')"
['Clothing'],"('Goggles', 'High heels')"
['Clothing'],"('Goggles', 'Handbag')"
['Clothing'],"('Goggles', 'Jeans')"
['Clothing'],"('Goggles', 'Watch')"
['Clothing'],"('Goggles', 'Umbrella')"
['Clothing'],"('Goggles', 'Glasses')"
['Clothing'],"('Goggles', 'Crown')"
['Kitchenware'],"('Coffee cup', 'Teapot')"
['Kitchenware'],"('Coffee cup', 'Oven')"
['Kitchenware'],"('Coffee cup', 'Mug')"
['Kitchenware'],"('Coffee cup', 'Blender')"
['Kitchenware'],"('Coffee cup', 'Slow cooker')"
['Kitchenware'],"('Coffee cup', 'Salt and pepper shakers')"
['Kitchenware'],"('Coffee cup', 'Mixing bowl')"
['Kitchenware'],"('Coffee cup', 'Saucer')"
['Kitchenware'],"('Coffee cup', 'Food processor')"
['Kitchenware'],"('Coffee cup', 'Refrigerator')"
['Kitchenware'],"('Coffee cup', 'Cocktail shaker')"
['Kitchenware'],"('Coffee cup', 'Bowl')"
['Kitchenware'],"('Coffee cup', 'Waffle iron')"
['Kitchenware'],"('Coffee cup', 'Plate')"
['Kitchenware'],"('Coffee cup', 'Pitcher (Container)')"
['Kitchenware'],"('Coffee cup', 'Kitchen knife')"
['Kitchenware'],"('Coffee cup', 'Mixer')"
['Kitchenware'],"('Coffee cup', 'Coffeemaker')"
['Kitchenware'],"('Coffee cup', 'Platter')"
['Kitchenware'],"('Coffee cup', 'Wine glass')"
['Kitchenware'],"('Coffee cup', 'Microwave oven')"
['Kitchenware'],"('Coffee cup', 'Serving tray')"
['Kitchenware'],"('Coffee cup', 'Cake stand')"
['Kitchenware'],"('Coffee cup', 'Pressure cooker')"
['Kitchenware'],"('Coffee cup', 'Dishwasher')"
"['Kitchenware', 'Tool', 'Building']","('Cutting board', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Cutting board', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Cutting board', 'Spatula')"
